"","time","cod","trel"
"809",131280,80.4300003051758,-5.53333333333333
"810",131340,60.4099998474121,-5.51666666666667
"811",131400,68.4599990844727,-5.5
"812",131460,58.9599990844727,-5.48333333333333
"813",131520,51.5200004577637,-5.46666666666667
"814",131580,48.3800010681152,-5.45
"815",131640,48.439998626709,-5.43333333333333
"816",131700,51.060001373291,-5.41666666666667
"817",131760,58.1599998474121,-5.4
"818",131820,73.5400009155273,-5.38333333333333
"819",131880,96.5,-5.36666666666667
"820",131940,109.76000213623,-5.35
"821",132000,128.75,-5.33333333333333
"822",132060,155.589996337891,-5.31666666666667
"823",132120,166.289993286133,-5.3
"824",132180,174.630004882812,-5.28333333333333
"825",132240,191.830001831055,-5.26666666666667
"826",132300,206.720001220703,-5.25
"827",132360,232.710006713867,-5.23333333333333
"828",132420,263.760009765625,-5.21666666666667
"829",132480,290.079986572266,-5.2
"830",132540,278.149993896484,-5.18333333333333
"831",132600,254.339996337891,-5.16666666666667
"832",132660,227.070007324219,-5.15
"833",132720,193.639999389648,-5.13333333333333
"834",132780,176.449996948242,-5.11666666666667
"835",132840,164.210006713867,-5.1
"836",132900,165.990005493164,-5.08333333333333
"837",132960,175.339996337891,-5.06666666666667
"838",133020,182.039993286133,-5.05
"839",133080,184.380004882812,-5.03333333333333
"840",133140,187.460006713867,-5.01666666666667
"841",133200,186.740005493164,-5
"842",133260,150.770004272461,-4.98333333333333
"843",133320,122.379997253418,-4.96666666666667
"844",133380,56.6800003051758,-4.95
"845",133440,41,-4.93333333333333
"846",133500,30.6000003814697,-4.91666666666667
"847",133560,24.5499992370605,-4.9
"848",133620,21.0100002288818,-4.88333333333333
"849",133680,19.5100002288818,-4.86666666666667
"850",133740,18.3999996185303,-4.85
"851",133800,17.5400009155273,-4.83333333333333
"852",133860,17.3799991607666,-4.81666666666667
"853",133920,17.9599990844727,-4.8
"854",133980,19.2099990844727,-4.78333333333333
"855",134040,20.7199993133545,-4.76666666666667
"856",134100,21.6499996185303,-4.75
"857",134160,23.0699996948242,-4.73333333333333
"858",134220,0,-4.71666666666667
"859",134280,0,-4.7
"860",134340,0,-4.68333333333333
"861",134400,0,-4.66666666666667
"862",134460,0,-4.65
"863",134520,0,-4.63333333333333
"864",134580,0,-4.61666666666667
"865",134640,0,-4.6
"866",134700,0,-4.58333333333333
"867",134760,0,-4.56666666666667
"868",134820,0,-4.55
"869",134880,0,-4.53333333333333
"870",134940,0,-4.51666666666667
"871",135000,0,-4.5
"872",135060,0,-4.48333333333333
"873",135120,0,-4.46666666666667
"874",135180,0,-4.45
"875",135240,0,-4.43333333333333
"876",135300,0,-4.41666666666667
"877",135360,0,-4.4
"878",135420,0,-4.38333333333333
"879",135480,0,-4.36666666666667
"880",135540,0,-4.35
"881",135600,0,-4.33333333333333
"882",135660,0,-4.31666666666667
"883",135720,0,-4.3
"884",135780,0,-4.28333333333333
"885",135840,0,-4.26666666666667
"886",135900,0,-4.25
"887",135960,0,-4.23333333333333
"888",136020,0,-4.21666666666667
"889",136080,0,-4.2
"890",136140,0,-4.18333333333333
"891",136200,0,-4.16666666666667
"892",136260,0,-4.15
"893",136320,0,-4.13333333333333
"894",136380,5.03000020980835,-4.11666666666667
"895",136440,14.6300001144409,-4.1
"896",136500,15.3100004196167,-4.08333333333333
"897",136560,16.3400001525879,-4.06666666666667
"898",136620,17.4799995422363,-4.05
"899",136680,19.9799995422363,-4.03333333333333
"900",136740,22.5699996948242,-4.01666666666667
"901",136800,29.2900009155273,-4
"902",136860,32.4500007629395,-3.98333333333333
"903",136920,53.4300003051758,-3.96666666666667
"904",136980,36.7000007629395,-3.95
"905",137040,41.8199996948242,-3.93333333333333
"906",137100,45.8400001525879,-3.91666666666667
"907",137160,46.8400001525879,-3.9
"908",137220,45.4000015258789,-3.88333333333333
"909",137280,47.3899993896484,-3.86666666666667
"910",137340,45.8800010681152,-3.85
"911",137400,50.6300010681152,-3.83333333333333
"912",137460,54.1800003051758,-3.81666666666667
"913",137520,61.1599998474121,-3.8
"914",137580,61.1100006103516,-3.78333333333333
"915",137640,61.1199989318848,-3.76666666666667
"916",137700,62.2700004577637,-3.75
"917",137760,0,-3.73333333333333
"918",137820,0,-3.71666666666667
"919",137880,0,-3.7
"920",137940,0,-3.68333333333333
"921",138000,0,-3.66666666666667
"922",138060,0,-3.65
"923",138120,0,-3.63333333333333
"924",138180,0,-3.61666666666667
"925",138240,0,-3.6
"926",138300,0,-3.58333333333333
"927",138360,0,-3.56666666666667
"928",138420,0,-3.55
"929",138480,0,-3.53333333333333
"930",138540,0,-3.51666666666667
"931",138600,0,-3.5
"932",138660,0,-3.48333333333333
"933",138720,0,-3.46666666666667
"934",138780,0,-3.45
"935",138840,0,-3.43333333333333
"936",138900,0,-3.41666666666667
"937",138960,0,-3.4
"938",139020,0,-3.38333333333333
"939",139080,0,-3.36666666666667
"940",139140,0,-3.35
"941",139200,0,-3.33333333333333
"942",139260,0,-3.31666666666667
"943",139320,0,-3.3
"944",139380,0,-3.28333333333333
"945",139440,0,-3.26666666666667
"946",139500,0,-3.25
"947",139560,0,-3.23333333333333
"948",139620,0,-3.21666666666667
"949",139680,0,-3.2
"950",139740,0,-3.18333333333333
"951",139800,0,-3.16666666666667
"952",139860,0,-3.15
"953",139920,0,-3.13333333333333
"954",139980,0,-3.11666666666667
"955",140040,0,-3.1
"956",140100,0,-3.08333333333333
"957",140160,0,-3.06666666666667
"958",140220,0,-3.05
"959",140280,0,-3.03333333333333
"960",140340,0,-3.01666666666667
"961",140400,0,-3
"962",140460,0,-2.98333333333333
"963",140520,0,-2.96666666666667
"964",140580,0,-2.95
"965",140640,0,-2.93333333333333
"966",140700,0,-2.91666666666667
"967",140760,0,-2.9
"968",140820,0,-2.88333333333333
"969",140880,0,-2.86666666666667
"970",140940,0,-2.85
"971",141000,0,-2.83333333333333
"972",141060,0,-2.81666666666667
"973",141120,0,-2.8
"974",141180,0,-2.78333333333333
"975",141240,0,-2.76666666666667
"976",141300,0,-2.75
"977",141360,0,-2.73333333333333
"978",141420,0,-2.71666666666667
"979",141480,0,-2.7
"980",141540,0,-2.68333333333333
"981",141600,0,-2.66666666666667
"982",141660,0,-2.65
"983",141720,0,-2.63333333333333
"984",141780,0,-2.61666666666667
"985",141840,0,-2.6
"986",141900,0,-2.58333333333333
"987",141960,0,-2.56666666666667
"988",142020,0,-2.55
"989",142080,0,-2.53333333333333
"990",142140,0,-2.51666666666667
"991",142200,0,-2.5
"992",142260,0,-2.48333333333333
"993",142320,0,-2.46666666666667
"994",142380,0,-2.45
"995",142440,0,-2.43333333333333
"996",142500,0,-2.41666666666667
"997",142560,0,-2.4
"998",142620,0,-2.38333333333333
"999",142680,0,-2.36666666666667
"1000",142740,0,-2.35
"1001",142800,0,-2.33333333333333
"1002",142860,0,-2.31666666666667
"1003",142920,0,-2.3
"1004",142980,0,-2.28333333333333
"1005",143040,0,-2.26666666666667
"1006",143100,0,-2.25
"1007",143160,0,-2.23333333333333
"1008",143220,0,-2.21666666666667
"1009",143280,0,-2.2
"1010",143340,0,-2.18333333333333
"1011",143400,0,-2.16666666666667
"1012",143460,0,-2.15
"1013",143520,0,-2.13333333333333
"1014",143580,0,-2.11666666666667
"1015",143640,0,-2.1
"1016",143700,0,-2.08333333333333
"1017",143760,0,-2.06666666666667
"1018",143820,0,-2.05
"1019",143880,0,-2.03333333333333
"1020",143940,0,-2.01666666666667
"1021",144000,0,-2
"1022",144060,0,-1.98333333333333
"1023",144120,0,-1.96666666666667
"1024",144180,0,-1.95
"1025",144240,0,-1.93333333333333
"1026",144300,0,-1.91666666666667
"1027",144360,0,-1.9
"1028",144420,0,-1.88333333333333
"1029",144480,0,-1.86666666666667
"1030",144540,0,-1.85
"1031",144600,0,-1.83333333333333
"1032",144660,0,-1.81666666666667
"1033",144720,0,-1.8
"1034",144780,0,-1.78333333333333
"1035",144840,0,-1.76666666666667
"1036",144900,0,-1.75
"1037",144960,0,-1.73333333333333
"1038",145020,0,-1.71666666666667
"1039",145080,0,-1.7
"1040",145140,0,-1.68333333333333
"1041",145200,0,-1.66666666666667
"1042",145260,0,-1.65
"1043",145320,0,-1.63333333333333
"1044",145380,0,-1.61666666666667
"1045",145440,0,-1.6
"1046",145500,0,-1.58333333333333
"1047",145560,0,-1.56666666666667
"1048",145620,0,-1.55
"1049",145680,0,-1.53333333333333
"1050",145740,0,-1.51666666666667
"1051",145800,0,-1.5
"1052",145860,0,-1.48333333333333
"1053",145920,0,-1.46666666666667
"1054",145980,0,-1.45
"1055",146040,0,-1.43333333333333
"1056",146100,0,-1.41666666666667
"1057",146160,0,-1.4
"1058",146220,0,-1.38333333333333
"1059",146280,0,-1.36666666666667
"1060",146340,0,-1.35
"1061",146400,0,-1.33333333333333
"1062",146460,0,-1.31666666666667
"1063",146520,0,-1.3
"1064",146580,0,-1.28333333333333
"1065",146640,0,-1.26666666666667
"1066",146700,0,-1.25
"1067",146760,0,-1.23333333333333
"1068",146820,0,-1.21666666666667
"1069",146880,0,-1.2
"1070",146940,0,-1.18333333333333
"1071",147000,0,-1.16666666666667
"1072",147060,0,-1.15
"1073",147120,0,-1.13333333333333
"1074",147180,0,-1.11666666666667
"1075",147240,0,-1.1
"1076",147300,0,-1.08333333333333
"1077",147360,0,-1.06666666666667
"1078",147420,0,-1.05
"1079",147480,0,-1.03333333333333
"1080",147540,0,-1.01666666666667
"1081",147600,0,-1
"1082",147660,0,-0.983333333333333
"1083",147720,0,-0.966666666666667
"1084",147780,0,-0.95
"1085",147840,0,-0.933333333333333
"1086",147900,0,-0.916666666666667
"1087",147960,0,-0.9
"1088",148020,0,-0.883333333333333
"1089",148080,0,-0.866666666666667
"1090",148140,0,-0.85
"1091",148200,0,-0.833333333333333
"1092",148260,0,-0.816666666666667
"1093",148320,0,-0.8
"1094",148380,0,-0.783333333333333
"1095",148440,0,-0.766666666666667
"1096",148500,0,-0.75
"1097",148560,0,-0.733333333333333
"1098",148620,0,-0.716666666666667
"1099",148680,0,-0.7
"1100",148740,0,-0.683333333333333
"1101",148800,0,-0.666666666666667
"1102",148860,0,-0.65
"1103",148920,0,-0.633333333333333
"1104",148980,0,-0.616666666666667
"1105",149040,0,-0.6
"1106",149100,0,-0.583333333333333
"1107",149160,0,-0.566666666666667
"1108",149220,0,-0.55
"1109",149280,0,-0.533333333333333
"1110",149340,0,-0.516666666666667
"1111",149400,0,-0.5
"1112",149460,0,-0.483333333333333
"1113",149520,0,-0.466666666666667
"1114",149580,0,-0.45
"1115",149640,0,-0.433333333333333
"1116",149700,0,-0.416666666666667
"1117",149760,0,-0.4
"1118",149820,0,-0.383333333333333
"1119",149880,0,-0.366666666666667
"1120",149940,0,-0.35
"1121",150000,0,-0.333333333333333
"1122",150060,0,-0.316666666666667
"1123",150120,0,-0.3
"1124",150180,0,-0.283333333333333
"1125",150240,0,-0.266666666666667
"1126",150300,0,-0.25
"1127",150360,0,-0.233333333333333
"1128",150420,0,-0.216666666666667
"1129",150480,0,-0.2
"1130",150540,0,-0.183333333333333
"1131",150600,0,-0.166666666666667
"1132",150660,0,-0.15
"1133",150720,0,-0.133333333333333
"1134",150780,0,-0.116666666666667
"1135",150840,0,-0.1
"1136",150900,0,-0.0833333333333333
"1137",150960,0,-0.0666666666666667
"1138",151020,0,-0.05
"1139",151080,0,-0.0333333333333333
"1140",151140,0,-0.0166666666666667
"1141",151200,0,0
"1142",151260,0,0.0166666666666667
"1143",151320,0,0.0333333333333333
"1144",151380,0,0.05
"1145",151440,0,0.0666666666666667
"1146",151500,0,0.0833333333333333
"1147",151560,0,0.1
"1148",151620,0,0.116666666666667
"1149",151680,0,0.133333333333333
"1150",151740,0,0.15
"1151",151800,0,0.166666666666667
"1152",151860,0,0.183333333333333
"1153",151920,0,0.2
"1154",151980,0,0.216666666666667
"1155",152040,0,0.233333333333333
"1156",152100,0,0.25
"1157",152160,0,0.266666666666667
"1158",152220,0,0.283333333333333
"1159",152280,0,0.3
"1160",152340,0,0.316666666666667
"1161",152400,0,0.333333333333333
"1162",152460,0,0.35
"1163",152520,0,0.366666666666667
"1164",152580,0,0.383333333333333
"1165",152640,0,0.4
"1166",152700,0,0.416666666666667
"1167",152760,0,0.433333333333333
"1168",152820,0,0.45
"1169",152880,0,0.466666666666667
"1170",152940,0,0.483333333333333
"1171",153000,0,0.5
"1172",153060,0,0.516666666666667
"1173",153120,0,0.533333333333333
"1174",153180,0,0.55
"1175",153240,0,0.566666666666667
"1176",153300,0,0.583333333333333
"1177",153360,0,0.6
"1178",153420,0,0.616666666666667
"1179",153480,0,0.633333333333333
"1180",153540,0,0.65
"1181",153600,0,0.666666666666667
"1182",153660,0,0.683333333333333
"1183",153720,0,0.7
"1184",153780,0,0.716666666666667
"1185",153840,0,0.733333333333333
"1186",153900,0,0.75
"1187",153960,0,0.766666666666667
"1188",154020,0,0.783333333333333
"1189",154080,0,0.8
"1190",154140,0,0.816666666666667
"1191",154200,0,0.833333333333333
"1192",154260,0,0.85
"1193",154320,0,0.866666666666667
"1194",154380,0,0.883333333333333
"1195",154440,0,0.9
"1196",154500,0,0.916666666666667
"1197",154560,0,0.933333333333333
"1198",154620,0,0.95
"1199",154680,0,0.966666666666667
"1200",154740,0,0.983333333333333
"1201",154800,0,1
"1202",154860,0,1.01666666666667
"1203",154920,0,1.03333333333333
"1204",154980,0,1.05
"1205",155040,0,1.06666666666667
"1206",155100,0,1.08333333333333
"1207",155160,0,1.1
"1208",155220,0,1.11666666666667
"1209",155280,0,1.13333333333333
"1210",155340,0,1.15
"1211",155400,0,1.16666666666667
"1212",155460,0,1.18333333333333
"1213",155520,0,1.2
"1214",155580,0,1.21666666666667
"1215",155640,0,1.23333333333333
"1216",155700,0,1.25
"1217",155760,0,1.26666666666667
"1218",155820,0,1.28333333333333
"1219",155880,0,1.3
"1220",155940,0,1.31666666666667
"1221",156000,0,1.33333333333333
"1222",156060,0,1.35
"1223",156120,0,1.36666666666667
"1224",156180,0,1.38333333333333
"1225",156240,0,1.4
"1226",156300,0,1.41666666666667
"1227",156360,0,1.43333333333333
"1228",156420,0,1.45
"1229",156480,0,1.46666666666667
"1230",156540,0,1.48333333333333
"1231",156600,0,1.5
"1232",156660,0,1.51666666666667
"1233",156720,0,1.53333333333333
"1234",156780,0,1.55
"1235",156840,0,1.56666666666667
"1236",156900,0,1.58333333333333
"1237",156960,0,1.6
"1238",157020,0,1.61666666666667
"1239",157080,0,1.63333333333333
"1240",157140,0,1.65
"1241",157200,0,1.66666666666667
"1242",157260,0,1.68333333333333
"1243",157320,0,1.7
"1244",157380,0,1.71666666666667
"1245",157440,0,1.73333333333333
"1246",157500,0,1.75
"1247",157560,0,1.76666666666667
"1248",157620,0,1.78333333333333
"1249",157680,0,1.8
"1250",157740,0,1.81666666666667
"1251",157800,0,1.83333333333333
"1252",157860,0,1.85
"1253",157920,0,1.86666666666667
"1254",157980,0,1.88333333333333
"1255",158040,0,1.9
"1256",158100,0,1.91666666666667
"1257",158160,0,1.93333333333333
"1258",158220,0,1.95
"1259",158280,0,1.96666666666667
"1260",158340,0,1.98333333333333
"1261",158400,0,2
"1262",158460,0,2.01666666666667
"1263",158520,0,2.03333333333333
"1264",158580,0,2.05
"1265",158640,0,2.06666666666667
"1266",158700,0,2.08333333333333
"1267",158760,0,2.1
"1268",158820,0,2.11666666666667
"1269",158880,0,2.13333333333333
"1270",158940,0,2.15
"1271",159000,0,2.16666666666667
"1272",159060,0,2.18333333333333
"1273",159120,0,2.2
"1274",159180,0,2.21666666666667
"1275",159240,0,2.23333333333333
"1276",159300,0,2.25
"1277",159360,0,2.26666666666667
"1278",159420,0,2.28333333333333
"1279",159480,0,2.3
"1280",159540,0,2.31666666666667
"1281",159600,0,2.33333333333333
"1282",159660,0,2.35
"1283",159720,0,2.36666666666667
"1284",159780,0,2.38333333333333
"1285",159840,0,2.4
"1286",159900,0,2.41666666666667
"1287",159960,0,2.43333333333333
"1288",160020,0,2.45
"1289",160080,0,2.46666666666667
"1290",160140,0,2.48333333333333
"1291",160200,0,2.5
"1292",160260,0,2.51666666666667
"1293",160320,0,2.53333333333333
"1294",160380,0,2.55
"1295",160440,0,2.56666666666667
"1296",160500,0,2.58333333333333
"1297",160560,0,2.6
"1298",160620,0,2.61666666666667
"1299",160680,0,2.63333333333333
"1300",160740,0,2.65
"1301",160800,0,2.66666666666667
"1302",160860,0,2.68333333333333
"1303",160920,0,2.7
"1304",160980,0,2.71666666666667
"1305",161040,0,2.73333333333333
"1306",161100,0,2.75
"1307",161160,0,2.76666666666667
"1308",161220,0,2.78333333333333
"1309",161280,0,2.8
"1310",161340,0,2.81666666666667
"1311",161400,0,2.83333333333333
"1312",161460,0,2.85
"1313",161520,0,2.86666666666667
"1314",161580,0,2.88333333333333
"1315",161640,0,2.9
"1316",161700,0,2.91666666666667
"1317",161760,0,2.93333333333333
"1318",161820,0,2.95
"1319",161880,0,2.96666666666667
"1320",161940,0,2.98333333333333
"1321",162000,0,3
"1322",162060,0,3.01666666666667
"1323",162120,0,3.03333333333333
"1324",162180,0,3.05
"1325",162240,0,3.06666666666667
"1326",162300,0,3.08333333333333
"1327",162360,0,3.1
"1328",162420,0,3.11666666666667
"1329",162480,0,3.13333333333333
"1330",162540,0,3.15
"1331",162600,0,3.16666666666667
"1332",162660,0,3.18333333333333
"1333",162720,0,3.2
"1334",162780,0,3.21666666666667
"1335",162840,0,3.23333333333333
"1336",162900,0,3.25
"1337",162960,0,3.26666666666667
"1338",163020,0,3.28333333333333
"1339",163080,0,3.3
"1340",163140,0,3.31666666666667
"1341",163200,0,3.33333333333333
"1342",163260,0,3.35
"1343",163320,0,3.36666666666667
"1344",163380,0,3.38333333333333
"1345",163440,0,3.4
"1346",163500,0,3.41666666666667
"1347",163560,0,3.43333333333333
"1348",163620,0,3.45
"1349",163680,0,3.46666666666667
"1350",163740,0,3.48333333333333
"1351",163800,0,3.5
"1352",163860,0,3.51666666666667
"1353",163920,0,3.53333333333333
"1354",163980,0,3.55
"1355",164040,0,3.56666666666667
"1356",164100,0,3.58333333333333
"1357",164160,0,3.6
"1358",164220,0,3.61666666666667
"1359",164280,0,3.63333333333333
"1360",164340,0,3.65
"1361",164400,0,3.66666666666667
"1362",164460,0,3.68333333333333
"1363",164520,0,3.7
"1364",164580,0,3.71666666666667
"1365",164640,0,3.73333333333333
"1366",164700,0,3.75
"1367",164760,0,3.76666666666667
"1368",164820,0,3.78333333333333
"1369",164880,0,3.8
"1370",164940,0,3.81666666666667
"1371",165000,0,3.83333333333333
"1372",165060,0,3.85
"1373",165120,0,3.86666666666667
"1374",165180,0,3.88333333333333
"1375",165240,0,3.9
"1376",165300,0,3.91666666666667
"1377",165360,0,3.93333333333333
"1378",165420,0,3.95
"1379",165480,0,3.96666666666667
"1380",165540,0,3.98333333333333
"1381",165600,0,4
"1382",165660,0,4.01666666666667
"1383",165720,0,4.03333333333333
"1384",165780,0,4.05
"1385",165840,0,4.06666666666667
"1386",165900,0,4.08333333333333
"1387",165960,0,4.1
"1388",166020,0,4.11666666666667
"1389",166080,0,4.13333333333333
"1390",166140,0,4.15
"1391",166200,0,4.16666666666667
"1392",166260,0,4.18333333333333
"1393",166320,0,4.2
"1394",166380,0,4.21666666666667
"1395",166440,0,4.23333333333333
"1396",166500,0,4.25
"1397",166560,0,4.26666666666667
"1398",166620,0,4.28333333333333
"1399",166680,0,4.3
"1400",166740,0,4.31666666666667
"1401",166800,0,4.33333333333333
"1402",166860,0,4.35
"1403",166920,0,4.36666666666667
"1404",166980,0,4.38333333333333
"1405",167040,0,4.4
"1406",167100,0,4.41666666666667
"1407",167160,0,4.43333333333333
"1408",167220,0,4.45
"1409",167280,0,4.46666666666667
"1410",167340,0,4.48333333333333
"1411",167400,0,4.5
"1412",167460,0,4.51666666666667
"1413",167520,0,4.53333333333333
"1414",167580,0,4.55
"1415",167640,0,4.56666666666667
"1416",167700,0,4.58333333333333
"1417",167760,0,4.6
"1418",167820,0,4.61666666666667
"1419",167880,0,4.63333333333333
"1420",167940,0,4.65
"1421",168000,0,4.66666666666667
"1422",168060,0,4.68333333333333
"1423",168120,0,4.7
"1424",168180,0,4.71666666666667
"1425",168240,0,4.73333333333333
"1426",168300,0,4.75
"1427",168360,0,4.76666666666667
"1428",168420,0,4.78333333333333
"1429",168480,0,4.8
"1430",168540,0,4.81666666666667
"1431",168600,0,4.83333333333333
"1432",168660,0,4.85
"1433",168720,0,4.86666666666667
"1434",168780,0,4.88333333333333
"1435",168840,0,4.9
"1436",168900,0,4.91666666666667
"1437",168960,0,4.93333333333333
"1438",169020,0,4.95
"1439",169080,0,4.96666666666667
"1440",169140,0,4.98333333333333
