"","time.abs","altitude","qv","rh","temp","theta"
"4981",64199.999,1.64494132995605,0.489943146705627,37.2512397766113,-16.3737831115723,273.061889648438
"4982",64199.999,1.81943547725677,0.61817455291748,51.3685760498047,-17.7110233306885,273.452941894531
"4983",64199.999,2.01137900352478,0.71412718296051,66.3266296386719,-19.3229064941406,273.734710693359
"4984",64199.999,2.2225170135498,0.551781594753265,56.8107299804688,-20.8442420959473,274.319671630859
"4985",64199.999,2.45476889610291,0.465980172157288,53.4415550231934,-22.4360294342041,275.057861328125
"4986",64199.999,2.71024608612061,0.298082619905472,39.5360679626465,-24.461030960083,275.575500488281
"4987",64199.999,2.99127101898193,0.208988353610039,32.9488563537598,-26.7927551269531,276.034759521484
"4988",64199.999,3.30039834976196,0.0866998359560966,16.6314373016357,-29.3702030181885,276.531768798828
"4989",64199.999,3.64043831825256,0.0753769874572754,18.6847820281982,-32.5649070739746,276.674987792969
"4990",64199.999,4.01448249816895,0.200930058956146,66.5289840698242,-36.0565567016602,276.860931396484
"4991",64199.999,4.42593097686768,0.175218671560287,75.3543548583984,-39.2220344543457,277.864166259766
"4992",64199.999,4.87852430343628,0.123098082840443,66.8192901611328,-42.087230682373,279.727447509766
"4993",64199.999,5.37637710571289,0.0819365829229355,60.7961883544922,-45.6739616394043,281.286407470703
"4994",64199.999,5.92401504516602,0.0570937171578407,62.7278366088867,-49.9148368835449,282.670440673828
"4995",64199.999,6.52641677856445,0.0318788625299931,52.5684432983398,-54.1759071350098,284.749938964844
"4996",64199.999,7.18905878067017,0.00722554419189692,14.9394216537476,-56.8932075500488,289.702758789062
"4997",64199.999,7.91796493530273,0.0058007980696857,11.495265007019,-57.4817771911621,298.593719482422
"4998",64199.999,8.71976184844971,0.0046338657848537,6.82678604125977,-56.101390838623,311.576965332031
"4999",64199.999,9.60173797607422,0.00364399119280279,3.67194128036499,-54.102352142334,327.113250732422
"5000",64199.999,10.5719118118286,0.0053022219799459,3.92256546020508,-52.7702445983887,343.601165771484
"5001",64199.999,11.639102935791,0.00485106324777007,2.94949960708618,-52.5074348449707,360.656311035156
"5002",64199.999,12.8130130767822,0.0050494079478085,2.82154583930969,-53.3329010009766,378.501953125
"5003",64199.999,14.1043138504028,0.00549641530960798,2.68050289154053,-53.8763847351074,399.883239746094
